id,subscription,resourceGroup,location,name,type
/subscriptions/908894ac-5f7e-40ea-ab31-f2cdf88a53e3/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_italynorth,908894ac-5f7e-40ea-ab31-f2cdf88a53e3,networkwatcherrg,italynorth,NetworkWatcher_italynorth,microsoft.network/networkwatchers
/subscriptions/908894ac-5f7e-40ea-ab31-f2cdf88a53e3/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_northeurope,908894ac-5f7e-40ea-ab31-f2cdf88a53e3,networkwatcherrg,northeurope,NetworkWatcher_northeurope,microsoft.network/networkwatchers
/subscriptions/908894ac-5f7e-40ea-ab31-f2cdf88a53e3/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_westeurope,908894ac-5f7e-40ea-ab31-f2cdf88a53e3,networkwatcherrg,westeurope,NetworkWatcher_westeurope,microsoft.network/networkwatchers
/subscriptions/908894ac-5f7e-40ea-ab31-f2cdf88a53e3/resourceGroups/rg-dfc-storage/providers/Microsoft.Network/networkSecurityGroups/nsg-dfc-storage-sentinel,908894ac-5f7e-40ea-ab31-f2cdf88a53e3,rg-dfc-storage,northeurope,nsg-dfc-storage-sentinel,microsoft.network/networksecuritygroups
/subscriptions/908894ac-5f7e-40ea-ab31-f2cdf88a53e3/resourceGroups/rg-dfc-storage/providers/Microsoft.Network/virtualNetworks/vnet-ne-dfc-storage,908894ac-5f7e-40ea-ab31-f2cdf88a53e3,rg-dfc-storage,northeurope,vnet-ne-dfc-storage,microsoft.network/virtualnetworks
